image_id,filename,description,fashion_description
168,168.jpg,The image shows a mother and daughter standing on a red carpet in front of a building with a green awning. The mother is holding the daughter in her arms and they are both smiling at the camera. The daughter is wearing a white dress with a floral pattern and pink flip-flops. She has blonde hair and is carrying a large black Louis Vuitton handbag. The background shows a garden with potted plants and trees.,"OUTFIT: white dress, floral | ACCESSORIES: handbag, ring, bag"
169,169.jpg,"The image shows a young woman taking a mirror selfie in a bathroom. She is standing in front of a shower curtain and is holding her phone up to take the picture. The woman is wearing a long, purple dress with a high neckline and long sleeves. She has long dark hair and is wearing brown sandals. The shower curtain is blue and has a floral pattern. There is a small potted plant in the corner of the room.","OUTFIT: floral, purple dress | ACCESSORIES: brown sandals, ring | STYLE: high neckline"
17,17.jpg,"The image shows a young woman standing on a sidewalk, taking a selfie with her phone. She is wearing a black coat over a white t-shirt, black trousers, and black shoes. She has blonde hair styled in loose waves and is wearing sunglasses. The background shows a street with cars and buildings. The woman is standing in front of a white door and appears to be in a hurry.","OUTFIT: shirt, black coat, white t-shirt, black trousers | ACCESSORIES: sunglasses, black shoes, ring, glasses | STYLE: loose"
170,170.jpg,"The image shows a woman sitting on a white couch with a baby in her lap. The woman is wearing a long-sleeved, gold sequin jumpsuit with a high neckline and long sleeves. She has blonde hair styled in loose waves and is smiling at the camera. The baby is also wearing a matching outfit with gold sequins. The background appears to be a wooden wall with a black tablecloth.","OUTFIT: suit, gold sequins, gold sequin jumpsuit | ACCESSORIES: ring | STYLE: high neckline, loose, long-sleeved"
171,171.jpg,"The image shows a young woman sitting on a wooden bench in a garden. She is wearing a white sleeveless dress with cut-out details on the sides. The dress is knee-length and falls above her knees. She has blonde hair styled in loose curls and is smiling at the camera. In her hand, she is holding a woven straw handbag with a gold clasp. The bench is covered with green and white striped cushions and there is a gazebo in the background. The overall mood of the image is relaxed and casual.","OUTFIT: white striped, white sleeveless dress | ACCESSORIES: handbag, ring, bag | STYLE: knee-length, loose, sleeveless"
172,172.jpg,"The image shows a young woman standing in front of a pink cart with a sign that reads ""Chicco"" on it. She is wearing a white crop top and a blue mini skirt. She has blonde hair and is wearing sunglasses. The cart is decorated with a bamboo curtain and there are several pairs of sunglasses hanging on the wall behind it. The woman is making a peace sign with her fingers and is smiling at the camera.","OUTFIT: white crop top, blue mini skirt | ACCESSORIES: sunglasses, hat, glasses, ring | STYLE: mini"
173,173.jpg,"The image shows a couple sitting at a long table with white flowers and candles. The table is set up in a garden with greenery and mountains in the background. The couple is dressed in formal attire, with the woman wearing a black dress and the man wearing a suit. They are holding hands and looking at each other lovingly. The sky is blue and the sun is setting, casting a warm glow over the scene. The overall mood of the image is romantic and intimate.","OUTFIT: suit, black dress | ACCESSORIES: ring"
174,174.jpg,The image shows a young woman walking on a cobblestone street. She is wearing a beige tweed jacket over a white crop top and a pair of beige shorts. She has a black crossbody bag slung over her shoulder and is wearing sunglasses. Her blonde hair is styled in loose waves and she is smiling as she walks. The street is lined with buildings on both sides and there is a person walking in the background.,"OUTFIT: beige tweed jacket, white crop top, beige shorts | ACCESSORIES: black crossbody bag, sunglasses, ring, glasses, black crossbody | STYLE: loose"
175,175.jpg,"The image is a close-up portrait of a young boy's face. He has blonde hair and blue eyes. He is smiling widely and looking directly at the camera. He appears to be in his late teens or early twenties. The boy is wearing a striped shirt and has a big smile on his lips. The background is blurred, but it seems like he is in an office or a classroom setting.","OUTFIT: striped, shirt, tee | ACCESSORIES: ring"
176,176.jpg,"The image shows a young woman sitting at a wooden table with a plate of pancakes in front of her. She is wearing a green beanie, a gray cardigan, and green pants. She has long dark hair and is wearing sunglasses. The pancakes are topped with strawberries and blueberries, and there is a small bowl of whipped cream on the table next to the plate. In the background, there are trees and a golf course. The sky is blue and the weather appears to be sunny and warm.","OUTFIT: gray cardigan, green pants, top | ACCESSORIES: sunglasses, green beanie, ring, glasses"
177,177.jpg,The image shows a young woman walking on a street. She is wearing a black tank top and blue jeans. Her blonde hair is styled in loose waves and she is carrying a brown purse. The street is lined with tall buildings and there is a blue and white striped pole on the right side of the image. There are cars parked on the street and a traffic light on the left side. The sky is overcast and the overall mood of the photo is somber.,"OUTFIT: blue jeans, white striped, black tank top | ACCESSORIES: ring, brown purse | STYLE: loose"
178,178.jpg,The image shows a young woman sitting on a wooden porch with a small dog. The woman is wearing a yellow dress and has blonde hair tied up in a bun. She is holding a bottle of champagne in her left hand and is kissing the dog on the cheek. The dog is a brown and white breed with a fluffy coat. The porch has white walls and a glass door that leads to a balcony with a view of the ocean. There is a potted plant on the porch and a wine glass on the floor.,"OUTFIT: yellow dress, coat | ACCESSORIES: hat, ring"
